Fake ID,Term code,Term,Course section number,Grade,Units taken,Units earned,# of terms enrolled at time of course
747,1194,Spring 2019,STEL81910_1,W,3,0,9
747,1194,Spring 2019,INTE86240_1,F,3,0,9
747,1194,Spring 2019,ALIE74993_3,F,3,0,9
747,1196,Summer 2019,EXOP56809_2,A,3,3,10
747,1198,Fall 2019,STAR38592_1,C-,3,3,11
747,1198,Fall 2019,INTE94952_2,W,3,0,11
747,1204,Spring 2020,ORIG68077_1,D,3,3,13
747,1204,Spring 2020,INTE86240_2,C+,3,3,13
747,1204,Spring 2020,GALA70070_3,B,3,3,13
747,1204,Spring 2020,ASTR36720_2,F,3,0,13
747,1204,Spring 2020,EXTR38630_3,W,3,0,13
747,1114,Spring 2011,ALIE58926_3,A,3,3,1
747,1114,Spring 2011,HYPE24629_2,C,3,3,1
747,1114,Spring 2011,GALA13196_1,A-,3,3,1
747,1114,Spring 2011,ASTR73455_1,D+,3,3,1
747,1118,Fall 2011,INTE16533_3,A,3,3,3
747,1118,Fall 2011,GALA40097_2,F,3,0,3
747,1118,Fall 2011,QUAN26259_1,B+,3,3,3
747,1118,Fall 2011,SPAC75780_1,A-,3,3,3
747,1118,Fall 2011,ALIE11853_1,W,3,0,3
747,1124,Spring 2012,COSM92852_2,C,3,3,5
747,1124,Spring 2012,MILK56869_2,W,3,0,5
747,1124,Spring 2012,ASTR36720_2,D+,3,3,5
747,1128,Fall 2012,INTE93415_1,D,3,3,7
747,1128,Fall 2012,EXOP74254_1,A,3,3,7
747,1128,Fall 2012,STEL18167_2,W,3,0,7
747,1128,Fall 2012,EXOP56809_1,F,3,0,7
747,1128,Fall 2012,DARK18849_2,B-,3,3,7
747,1134,Spring 2013,GALA42460_2,D,3,3,9
747,1134,Spring 2013,ASTR35756_2,W,3,0,9
747,1134,Spring 2013,INTE86240_1,A,3,3,9
747,1134,Spring 2013,ALIE11853_3,W,3,0,9
747,1138,Fall 2013,GALA46496_1,A,3,3,11
747,1138,Fall 2013,EXTR38630_2,A-,3,3,11
747,1138,Fall 2013,STEL18167_2,D,3,3,11
747,1138,Fall 2013,BLAC49063_3,A,3,3,11
748,1164,Spring 2016,ALIE11853_1,C,3,3,1
748,1166,Summer 2016,SPAC22458_2,B+,3,3,2
748,1174,Spring 2017,SPAC75780_2,B+,3,3,5
748,1184,Spring 2018,SEAR80627_2,D,3,3,9
748,1184,Spring 2018,STEL18167_1,A-,3,3,9
748,1184,Spring 2018,DARK86226_3,B,3,3,9
748,1184,Spring 2018,GALA46496_1,W,3,0,9
749,1144,Spring 2014,COSM35159_1,D,3,3,1
749,1144,Spring 2014,ASTR41081_1,W,3,0,1
749,1148,Fall 2014,STAR38592_2,D+,3,3,3
749,1148,Fall 2014,ORIG96662_2,A,3,3,3
749,1148,Fall 2014,STAR99539_1,A,3,3,3
749,1148,Fall 2014,SEAR80627_2,D+,3,3,3
749,1152,January 2015,BLAC59641_1,B+,3,3,4
749,1154,Spring 2015,MILK50696_1,B,3,3,5
749,1154,Spring 2015,SPAC22458_2,B,3,3,5
749,1154,Spring 2015,INTE93415_2,B,3,3,5
749,1154,Spring 2015,INTE79674_2,A,3,3,5
749,1158,Fall 2015,STEL18167_1,C+,3,3,7
749,1158,Fall 2015,ASTR36720_3,C+,3,3,7
749,1158,Fall 2015,SPAC75780_2,B+,3,3,7
749,1158,Fall 2015,HYPE24629_2,W,3,0,7
749,1164,Spring 2016,GALA40097_3,C+,3,3,9
749,1164,Spring 2016,INTE86240_2,B,3,3,9
749,1164,Spring 2016,HYPE24629_2,F,3,0,9
749,1164,Spring 2016,ASTR35756_1,W,3,0,9
749,1168,Fall 2016,QUAN26259_1,D+,3,3,11
749,1168,Fall 2016,EXOP74254_3,A,3,3,11
749,1168,Fall 2016,EXOP56809_2,B,3,3,11
749,1168,Fall 2016,HYPE24629_2,B+,3,3,11
749,1168,Fall 2016,ALIE11853_3,W,3,0,11
749,1174,Spring 2017,EXTR79506_1,A,3,3,13
749,1174,Spring 2017,INTE10915_2,W,3,0,13
749,1174,Spring 2017,GALA42460_2,A,3,3,13
749,1174,Spring 2017,GALA70070_2,A,3,3,13
749,1178,Fall 2017,ALIE11853_1,B+,3,3,15
749,1178,Fall 2017,ASTR73455_1,C-,3,3,15
749,1138,Fall 2013,EXOP56809_1,A-,3,3,1
749,1138,Fall 2013,ASTR36720_1,A,3,3,1
749,1144,Spring 2014,INTE93415_2,B+,3,3,3
749,1144,Spring 2014,EXTR38630_1,B,3,3,3
749,1144,Spring 2014,COSM92852_1,W,3,0,3
749,1144,Spring 2014,DARK18849_1,B,3,3,3
750,1144,Spring 2014,ASTR35756_1,W,3,0,1
750,1144,Spring 2014,EXTR38630_1,D+,3,3,1
750,1144,Spring 2014,ASTR48370_1,C+,3,3,1
750,1146,Summer 2014,STAR38592_2,B-,3,3,2
750,1146,Summer 2014,GALA70070_1,B,3,3,2
750,1148,Fall 2014,COSM92852_2,B+,3,3,3
750,1148,Fall 2014,ORIG68077_2,B+,3,3,3
750,1154,Spring 2015,DARK94166_2,B+,3,3,5
750,1154,Spring 2015,ALIE74993_2,A,3,3,5
750,1154,Spring 2015,STEL18167_2,A,3,3,5
750,1154,Spring 2015,GALA66884_1,D,3,3,5
750,1156,Summer 2015,HYPE24629_1,B,3,3,6
750,1158,Fall 2015,INTE10915_1,B-,3,3,7
750,1158,Fall 2015,ASTR36720_1,A,3,3,7
750,1058,Fall 2005,INTE10915_2,B,3,3,1
750,1058,Fall 2005,EXOP31959_3,A-,3,3,1
750,1078,Fall 2007,ALIE74993_1,A,3,3,1
750,1078,Fall 2007,BLAC59641_3,B,3,3,1
750,1078,Fall 2007,MILK56869_1,B+,3,3,1
750,1084,Spring 2008,STAR99539_3,F,3,0,3
750,1084,Spring 2008,STAR38592_1,D,3,3,3
750,1084,Spring 2008,EXOP31959_2,F,3,0,3
750,1084,Spring 2008,HYPE24629_1,W,3,0,3
751,1218,Fall 2021,ASTR35756_3,D+,3,3,3
751,1218,Fall 2021,STAR99539_1,B+,3,3,3
751,1218,Fall 2021,INTE93415_3,B-,3,3,3
751,1218,Fall 2021,ASTR73455_1,A,3,3,3
751,1218,Fall 2021,COSM35159_2,A,3,3,3
751,1224,Spring 2022,GALA66884_2,B+,3,3,5
751,1224,Spring 2022,GALA13196_1,D+,3,3,5
751,1224,Spring 2022,GALA46496_1,W,3,0,5
751,1224,Spring 2022,ALIE11853_3,B+,3,3,5
751,1226,Summer 2022,SPAC75780_3,C,3,3,6
751,1128,Fall 2012,ALIE11853_1,W,3,0,1
751,1128,Fall 2012,EXOP56809_1,F,3,0,1
751,1128,Fall 2012,INTE86240_2,A,3,3,1
751,1128,Fall 2012,BLAC59641_2,F,3,0,1
751,1134,Spring 2013,COSM35159_2,A-,3,3,3
751,1134,Spring 2013,BLAC49063_3,A-,3,3,3
751,1134,Spring 2013,ASTR73455_3,F,3,0,3
751,1134,Spring 2013,EXTR79506_1,C,3,3,3
751,1138,Fall 2013,INTE93415_2,A,3,3,5
751,1138,Fall 2013,ORIG68077_1,A,3,3,5
751,1138,Fall 2013,ALIE58926_3,B+,3,3,5
751,1138,Fall 2013,EXTR38630_1,F,3,0,5
752,1026,Summer 2002,STAR38592_1,W,3,0,1
752,1026,Summer 2002,HYPE24629_3,B+,3,3,1
752,1028,Fall 2002,ALIE11853_2,F,3,0,2
752,1028,Fall 2002,STEL18167_1,C-,3,3,2
752,1028,Fall 2002,SEAR80627_2,B,3,3,2
752,1028,Fall 2002,STAR99539_1,C+,3,3,2
752,1032,January 2003,ASTR48370_3,A,3,3,3
752,1034,Spring 2003,MILK56869_3,B+,3,3,4
752,1034,Spring 2003,DARK94166_1,W,3,0,4
752,1034,Spring 2003,INTE93415_1,B,3,3,4
752,1164,Spring 2016,INTE16533_1,A-,3,3,1
752,1164,Spring 2016,SPAC75780_1,A,3,3,1
752,1164,Spring 2016,EXTR79506_2,B,3,3,1
752,1164,Spring 2016,EXTR38630_1,A,3,3,1
752,1164,Spring 2016,ALIE11853_3,W,3,0,1
752,1168,Fall 2016,GALA66884_1,B,3,3,3
752,1168,Fall 2016,ASTR73455_3,A-,3,3,3
752,1168,Fall 2016,EXOP74254_1,A,3,3,3
752,1048,Fall 2004,COSM14823_1,A,3,3,1
752,1048,Fall 2004,INTE16533_2,W,3,0,1
753,1128,Fall 2012,COSM92852_1,B-,3,3,1
753,1128,Fall 2012,ORIG68077_2,W,3,0,1
753,1134,Spring 2013,INTE10915_1,A,3,3,3
753,1136,Summer 2013,EXOP56809_2,A,3,3,4
753,1144,Spring 2014,ALIE58926_1,B,3,3,7
753,1144,Spring 2014,STAR38592_1,A,3,3,7
753,1144,Spring 2014,INTE16533_2,B,3,3,7
753,1144,Spring 2014,GALA77139_1,A,3,3,7
753,1144,Spring 2014,DARK18849_2,D+,3,3,7
753,1214,Spring 2021,GALA77139_1,A,3,3,1
753,1214,Spring 2021,ASTR48370_1,D,3,3,1
753,1214,Spring 2021,GALA40097_1,F,3,0,1
753,1214,Spring 2021,QUAN26259_2,A,3,3,1
753,1218,Fall 2021,MILK71096_1,A,3,3,3
753,1218,Fall 2021,SEAR80627_3,B,3,3,3
753,1218,Fall 2021,EXOP74254_2,W,3,0,3
753,1218,Fall 2021,COSM35159_1,B,3,3,3
753,1218,Fall 2021,SPAC22458_3,A,3,3,3
753,1224,Spring 2022,HYPE24629_1,C-,3,3,5
753,1224,Spring 2022,GALA40097_1,B+,3,3,5
753,1224,Spring 2022,INTE86240_1,F,3,0,5
753,1224,Spring 2022,ORIG68077_2,B,3,3,5
753,1226,Summer 2022,GALA13196_3,C+,3,3,6
753,1226,Summer 2022,INTE93415_1,B,3,3,6
753,1228,Fall 2022,STAR38592_3,B+,3,3,7
753,1228,Fall 2022,ASTR73455_3,A,3,3,7
753,1228,Fall 2022,INTE79674_1,A,3,3,7
753,1228,Fall 2022,EXTR79506_1,F,3,0,7
753,998,Fall 1999,EXTR38630_3,D,3,3,1
753,998,Fall 1999,STAR38592_1,B,3,3,1
753,998,Fall 1999,STAR99539_2,C+,3,3,1
753,998,Fall 1999,GALA13196_1,B+,3,3,1
753,1004,Spring 2000,COSM92852_1,B-,3,3,3
753,1008,Fall 2000,ALIE58926_1,A,3,3,5
753,1008,Fall 2000,ALIE11853_1,W,3,0,5
753,1008,Fall 2000,ASTR48370_1,B-,3,3,5
753,1014,Spring 2001,INTE86240_1,A-,3,3,7
753,1014,Spring 2001,STEL81910_1,W,3,0,7
753,1014,Spring 2001,INTE93415_1,A,3,3,7
753,1014,Spring 2001,QUAN26259_3,B-,3,3,7
753,1018,Fall 2001,EXOP56809_1,B,3,3,9
753,1024,Spring 2002,INTE79674_2,C+,3,3,11
753,1024,Spring 2002,GALA46496_2,B,3,3,11
753,1024,Spring 2002,STEL97614_2,A-,3,3,11
753,1024,Spring 2002,ASTR41081_2,B,3,3,11
753,1028,Fall 2002,EXTR79506_1,D+,3,3,13
753,1028,Fall 2002,EXOP74254_1,F,3,0,13
753,1028,Fall 2002,ASTR35756_1,B-,3,3,13
753,1028,Fall 2002,MILK50696_3,F,3,0,13
753,1032,January 2003,ALIE11853_3,B+,3,3,14
754,1146,Summer 2014,COSM92852_2,B,3,3,1
754,1148,Fall 2014,INTE16533_1,B+,3,3,2
754,1148,Fall 2014,ALIE58926_2,A-,3,3,2
754,1148,Fall 2014,GALA13196_3,D,3,3,2
754,1154,Spring 2015,MILK50696_1,A,3,3,4
754,1154,Spring 2015,STAR99539_3,F,3,0,4
754,1158,Fall 2015,SPAC75780_2,C-,3,3,6
754,1158,Fall 2015,STEL18167_2,C,3,3,6
754,1162,January 2016,QUAN26259_2,C+,3,3,7
754,1164,Spring 2016,EXTR79506_2,D+,3,3,8
754,1164,Spring 2016,DARK86226_2,C+,3,3,8
754,1164,Spring 2016,SPAC22458_1,B,3,3,8
754,1164,Spring 2016,ASTR41081_1,C+,3,3,8
754,1168,Fall 2016,GALA66884_1,C,3,3,10
754,1168,Fall 2016,EXOP74254_1,A,3,3,10
754,1168,Fall 2016,SEAR80627_2,B+,3,3,10
754,1168,Fall 2016,BLAC59641_1,W,3,0,10
755,1198,Fall 2019,BLAC49063_2,B+,3,3,1
755,1198,Fall 2019,INTE16533_1,A-,3,3,1
755,1204,Spring 2020,SEAR80627_2,A,3,3,3
755,1204,Spring 2020,GALA40097_2,B+,3,3,3
755,1204,Spring 2020,COSM92852_2,W,3,0,3
755,1204,Spring 2020,EXTR38630_1,W,3,0,3
755,1206,Summer 2020,EXOP74254_2,W,3,0,4
755,1206,Summer 2020,ALIE11853_3,B-,3,3,4
755,1208,Fall 2020,GALA70070_2,A-,3,3,5
755,1208,Fall 2020,MILK56869_3,A,3,3,5
755,1208,Fall 2020,COSM35159_3,A-,3,3,5
755,1218,Fall 2021,SPAC75780_3,A,3,3,1
755,1224,Spring 2022,GALA13196_2,A,3,3,3
755,1224,Spring 2022,HYPE24629_1,A,3,3,3
755,1224,Spring 2022,ASTR48370_2,B,3,3,3
755,1224,Spring 2022,ALIE74993_2,A,3,3,3
755,1226,Summer 2022,ASTR35756_1,F,3,0,4
755,1226,Summer 2022,INTE86240_1,B+,3,3,4
756,1228,Fall 2022,STEL97614_2,A,3,3,1
756,1228,Fall 2022,ASTR35756_1,F,3,0,1
756,1228,Fall 2022,ORIG96662_2,C-,3,3,1
756,1228,Fall 2022,ASTR41081_3,C,3,3,1
756,1208,Fall 2020,ASTR36720_3,B+,3,3,1
756,1208,Fall 2020,GALA13196_2,W,3,0,1
756,1208,Fall 2020,GALA42460_2,A,3,3,1
756,1208,Fall 2020,SPAC22458_1,B,3,3,1
756,1214,Spring 2021,QUAN26259_1,D,3,3,3
756,1214,Spring 2021,DARK18849_1,B+,3,3,3
756,1214,Spring 2021,STAR99539_1,B-,3,3,3
756,1214,Spring 2021,EXOP56809_1,C+,3,3,3
756,1036,Summer 2003,EXOP56809_2,A-,3,3,1
756,1038,Fall 2003,COSM14823_1,B,3,3,2
756,1038,Fall 2003,DARK86226_1,W,3,0,2
756,1038,Fall 2003,GALA42460_1,A,3,3,2
756,1038,Fall 2003,QUAN26259_3,C-,3,3,2
756,1042,January 2004,SPAC75780_2,A-,3,3,3
756,1044,Spring 2004,STAR99539_1,A,3,3,4
756,1044,Spring 2004,DARK18849_1,C,3,3,4
756,1048,Fall 2004,STAR38592_1,B,3,3,6
756,1048,Fall 2004,MILK56869_2,B+,3,3,6
756,1054,Spring 2005,SEAR80627_2,D+,3,3,8
756,1054,Spring 2005,INTE79674_3,A,3,3,8
756,1058,Fall 2005,GALA46496_2,F,3,0,10
756,1058,Fall 2005,ASTR73455_3,D,3,3,10
756,1058,Fall 2005,ALIE11853_1,W,3,0,10
756,1058,Fall 2005,EXOP74254_3,D+,3,3,10
756,1062,January 2006,ASTR48370_1,W,3,0,11
756,1064,Spring 2006,BLAC49063_2,D+,3,3,12
756,1064,Spring 2006,SPAC22458_1,F,3,0,12
756,1064,Spring 2006,EXTR79506_2,F,3,0,12
756,1064,Spring 2006,GALA40097_2,B,3,3,12
756,1068,Fall 2006,GALA13196_3,D,3,3,14
756,1068,Fall 2006,INTE10915_1,C-,3,3,14
756,1068,Fall 2006,INTE86240_1,C,3,3,14
756,1068,Fall 2006,INTE93415_2,A-,3,3,14
756,1072,January 2007,ASTR41081_1,B,3,3,15
756,1074,Spring 2007,ORIG96662_2,C+,3,3,16
756,1074,Spring 2007,ASTR48370_2,C,3,3,16
756,1074,Spring 2007,ASTR35756_2,F,3,0,16
756,1074,Spring 2007,EXTR38630_1,A,3,3,16
756,1076,Summer 2007,EXTR79506_1,W,3,0,17
756,1078,Fall 2007,ALIE74993_2,D,3,3,18
756,1078,Fall 2007,ASTR35756_1,F,3,0,18
756,1082,January 2008,SPAC90791_3,A,3,3,19
757,1194,Spring 2019,BLAC59641_2,B,3,3,1
757,1194,Spring 2019,GALA46496_3,F,3,0,1
757,1194,Spring 2019,ALIE58926_3,B+,3,3,1
757,1194,Spring 2019,SPAC75780_2,A-,3,3,1
757,1198,Fall 2019,SEAR80627_1,B+,3,3,3
757,1198,Fall 2019,STAR38592_2,B,3,3,3
757,1204,Spring 2020,ORIG68077_2,D+,3,3,5
757,1204,Spring 2020,QUAN26259_2,C-,3,3,5
757,1204,Spring 2020,STAR99539_1,A,3,3,5
757,1204,Spring 2020,ASTR73455_1,C+,3,3,5
757,1204,Spring 2020,DARK86226_1,B+,3,3,5
757,1208,Fall 2020,EXOP74254_1,B+,3,3,7
757,1208,Fall 2020,GALA70070_1,D+,3,3,7
757,1208,Fall 2020,ALIE11853_1,A,3,3,7
757,1208,Fall 2020,GALA77139_1,C+,3,3,7
757,1212,January 2021,GALA46496_1,B+,3,3,8
757,1214,Spring 2021,MILK56869_1,A,3,3,9
757,1214,Spring 2021,INTE93415_1,B-,3,3,9
757,1214,Spring 2021,EXTR38630_3,A-,3,3,9
757,1214,Spring 2021,STEL97614_1,D,3,3,9
757,1218,Fall 2021,INTE94952_2,A,3,3,11
757,1218,Fall 2021,INTE86240_1,A,3,3,11
757,1218,Fall 2021,ASTR36720_2,A,3,3,11
757,1218,Fall 2021,ASTR48370_1,B-,3,3,11
757,1222,January 2022,INTE10915_2,B+,3,3,12
757,1224,Spring 2022,SPAC22458_1,B+,3,3,13
757,1224,Spring 2022,ASTR35756_1,D,3,3,13
757,1224,Spring 2022,HYPE24629_1,D,3,3,13
757,1224,Spring 2022,EXOP56809_1,C-,3,3,13
757,1228,Fall 2022,EXTR79506_1,C+,3,3,15
757,1228,Fall 2022,COSM35159_2,C-,3,3,15
758,1094,Spring 2009,EXTR38630_3,A,3,3,1
758,1094,Spring 2009,DARK86226_2,F,3,0,1
758,1094,Spring 2009,ALIE58926_3,C+,3,3,1
758,1096,Summer 2009,STEL18167_2,C+,3,3,2
758,1098,Fall 2009,INTE93415_1,A-,3,3,3
758,1098,Fall 2009,EXOP74254_2,C+,3,3,3
758,1104,Spring 2010,GALA13196_1,D,3,3,5
758,1104,Spring 2010,DARK86226_1,F,3,0,5
758,1104,Spring 2010,GALA46496_1,F,3,0,5
758,1104,Spring 2010,STAR99539_1,A,3,3,5
758,1114,Spring 2011,BLAC59641_1,A,3,3,9
758,1114,Spring 2011,MILK71096_3,B,3,3,9
758,1114,Spring 2011,INTE10915_3,A,3,3,9
758,1114,Spring 2011,GALA46496_3,F,3,0,9
758,1116,Summer 2011,ASTR48370_2,C,3,3,10
758,1116,Summer 2011,COSM35159_3,C,3,3,10
758,1158,Fall 2015,EXTR79506_1,W,3,0,1
758,1158,Fall 2015,ALIE11853_1,A-,3,3,1
758,1158,Fall 2015,QUAN26259_1,B-,3,3,1
758,1164,Spring 2016,SPAC90791_1,B,3,3,3
758,1168,Fall 2016,INTE16533_2,A,3,3,5
758,1168,Fall 2016,ASTR36720_1,B-,3,3,5
758,1168,Fall 2016,HYPE24629_1,B,3,3,5
758,1168,Fall 2016,SPAC75780_2,A,3,3,5
758,1174,Spring 2017,INTE86240_3,C-,3,3,7
758,1174,Spring 2017,STAR38592_2,W,3,0,7
758,1174,Spring 2017,STEL97614_3,D,3,3,7
758,1176,Summer 2017,ASTR73455_2,C-,3,3,8
758,1178,Fall 2017,GALA66884_1,A,3,3,9
758,1178,Fall 2017,ASTR48370_1,D,3,3,9
758,1178,Fall 2017,STAR38592_1,C+,3,3,9
758,1178,Fall 2017,GALA40097_2,A-,3,3,9
758,1178,Fall 2017,BLAC49063_1,B-,3,3,9
758,1182,January 2018,INTE10915_2,W,3,0,10
758,1184,Spring 2018,STAR99539_2,B,3,3,11
758,1184,Spring 2018,GALA13196_1,W,3,0,11
758,1184,Spring 2018,COSM35159_2,C,3,3,11
758,1184,Spring 2018,ALIE74993_3,F,3,0,11
758,1184,Spring 2018,ORIG68077_1,A-,3,3,11
758,1186,Summer 2018,EXTR79506_1,A,3,3,12
758,1188,Fall 2018,INTE93415_2,W,3,0,13
758,1188,Fall 2018,ALIE74993_1,C+,3,3,13
758,1192,January 2019,ASTR35756_1,A,3,3,14
758,1194,Spring 2019,EXTR38630_2,B+,3,3,15
758,1194,Spring 2019,EXOP31959_1,C,3,3,15
758,1194,Spring 2019,DARK18849_1,D,3,3,15
758,1198,Fall 2019,INTE93415_3,C-,3,3,17
758,1198,Fall 2019,GALA13196_3,B,3,3,17
758,1198,Fall 2019,SEAR80627_1,B,3,3,17
758,1198,Fall 2019,EXOP74254_1,B-,3,3,17
759,1198,Fall 2019,STEL97614_3,A,3,3,1
759,1198,Fall 2019,QUAN26259_1,W,3,0,1
759,1198,Fall 2019,ASTR73455_3,D,3,3,1
759,1198,Fall 2019,INTE94952_3,W,3,0,1
759,1198,Fall 2019,DARK18849_3,A,3,3,1
759,1208,Fall 2020,SEAR80627_2,C-,3,3,5
759,1208,Fall 2020,QUAN26259_2,B,3,3,5
759,1208,Fall 2020,EXTR38630_1,F,3,0,5
759,1208,Fall 2020,GALA46496_2,B-,3,3,5
759,1208,Fall 2020,INTE86240_3,C+,3,3,5
759,1212,January 2021,INTE10915_1,A,3,3,6
759,1214,Spring 2021,ALIE58926_1,F,3,0,7
759,1214,Spring 2021,ALIE11853_2,F,3,0,7
759,1214,Spring 2021,ASTR41081_1,A-,3,3,7
759,1214,Spring 2021,EXOP56809_1,A-,3,3,7
759,1218,Fall 2021,GALA70070_1,C-,3,3,9
759,1218,Fall 2021,INTE16533_1,W,3,0,9
759,1218,Fall 2021,SPAC90791_3,A-,3,3,9
759,1218,Fall 2021,EXTR38630_1,D,3,3,9
759,1224,Spring 2022,EXOP74254_2,B-,3,3,11
759,1224,Spring 2022,ASTR35756_1,W,3,0,11
759,1224,Spring 2022,GALA66884_2,F,3,0,11
759,1228,Fall 2022,ASTR48370_2,B,3,3,13
759,908,Fall 1990,ASTR73455_3,A-,3,3,1
759,908,Fall 1990,INTE10915_1,W,3,0,1
759,908,Fall 1990,GALA13196_1,C-,3,3,1
759,908,Fall 1990,GALA77139_2,A,3,3,1
759,914,Spring 1991,EXTR79506_2,W,3,0,3
759,914,Spring 1991,STEL81910_1,A-,3,3,3
759,914,Spring 1991,SPAC90791_2,C+,3,3,3
759,914,Spring 1991,ALIE58926_3,B,3,3,3
759,916,Summer 1991,ORIG96662_2,B,3,3,4
759,916,Summer 1991,QUAN26259_2,A,3,3,4
759,924,Spring 1992,DARK86226_1,D+,3,3,7
759,924,Spring 1992,BLAC59641_1,B,3,3,7
759,924,Spring 1992,GALA40097_2,B,3,3,7
759,924,Spring 1992,ASTR35756_2,F,3,0,7
759,928,Fall 1992,ASTR41081_2,B+,3,3,9
759,928,Fall 1992,SPAC75780_1,W,3,0,9
759,928,Fall 1992,COSM35159_3,B+,3,3,9
759,934,Spring 1993,SEAR80627_2,A,3,3,11
759,934,Spring 1993,HYPE24629_1,D+,3,3,11
759,934,Spring 1993,SPAC75780_2,C-,3,3,11
759,934,Spring 1993,EXOP56809_2,A,3,3,11
759,938,Fall 1993,MILK71096_1,A,3,3,13
759,938,Fall 1993,ASTR35756_2,C,3,3,13
759,1224,Spring 2022,ALIE58926_2,A-,3,3,1
759,1224,Spring 2022,SPAC22458_1,B-,3,3,1
759,1228,Fall 2022,EXOP74254_1,A,3,3,3
759,1228,Fall 2022,INTE93415_1,B+,3,3,3
759,1228,Fall 2022,MILK71096_3,A-,3,3,3
759,1228,Fall 2022,EXOP56809_2,A-,3,3,3
760,1128,Fall 2012,INTE86240_1,B,3,3,1
760,1128,Fall 2012,EXOP74254_3,A,3,3,1
760,1128,Fall 2012,MILK50696_2,B+,3,3,1
760,1128,Fall 2012,ALIE11853_2,A,3,3,1
760,1128,Fall 2012,EXOP56809_1,W,3,0,1
761,1168,Fall 2016,GALA40097_1,C,3,3,1
761,1168,Fall 2016,ASTR35756_2,F,3,0,1
761,1168,Fall 2016,ALIE74993_2,C,3,3,1
761,1174,Spring 2017,EXOP31959_1,B,3,3,3
761,1174,Spring 2017,MILK71096_1,A,3,3,3
761,1174,Spring 2017,HYPE24629_2,B+,3,3,3
761,1174,Spring 2017,EXTR79506_1,B+,3,3,3
761,1178,Fall 2017,ASTR48370_1,A-,3,3,5
761,1184,Spring 2018,DARK94166_1,B+,3,3,7
761,1184,Spring 2018,STEL97614_2,B,3,3,7
761,1184,Spring 2018,ALIE11853_1,A-,3,3,7
761,1188,Fall 2018,BLAC59641_3,C,3,3,9
761,1188,Fall 2018,ASTR35756_1,D+,3,3,9
761,1188,Fall 2018,ASTR41081_3,B+,3,3,9
761,1188,Fall 2018,SPAC75780_1,C+,3,3,9
761,1194,Spring 2019,ORIG96662_1,B,3,3,11
761,1194,Spring 2019,INTE86240_3,B+,3,3,11
761,1194,Spring 2019,GALA77139_3,B,3,3,11
761,1194,Spring 2019,INTE93415_2,A,3,3,11
761,1198,Fall 2019,SEAR80627_1,A,3,3,13
761,1198,Fall 2019,COSM14823_2,B+,3,3,13
761,1198,Fall 2019,INTE10915_1,D+,3,3,13
761,1198,Fall 2019,GALA70070_2,F,3,0,13
761,1148,Fall 2014,ORIG96662_2,W,3,0,2
761,1148,Fall 2014,EXTR38630_3,B,3,3,2
761,1148,Fall 2014,DARK18849_2,C,3,3,2
761,1148,Fall 2014,ALIE11853_1,C-,3,3,2
761,1158,Fall 2015,SPAC22458_2,F,3,0,6
761,1158,Fall 2015,MILK71096_2,B-,3,3,6
761,1158,Fall 2015,EXOP56809_2,B,3,3,6
761,1158,Fall 2015,HYPE24629_1,F,3,0,6
762,1208,Fall 2020,QUAN26259_3,C,3,3,1
762,1208,Fall 2020,INTE16533_1,F,3,0,1
762,1208,Fall 2020,EXTR79506_1,B+,3,3,1
762,1208,Fall 2020,ASTR36720_1,C+,3,3,1
762,914,Spring 1991,QUAN26259_1,A,3,3,1
762,914,Spring 1991,HYPE24629_1,C-,3,3,1
762,914,Spring 1991,EXTR38630_1,B+,3,3,1
762,916,Summer 1991,ASTR48370_2,D+,3,3,2
762,918,Fall 1991,ALIE74993_2,W,3,0,3
762,918,Fall 1991,BLAC49063_3,B-,3,3,3
762,918,Fall 1991,EXOP74254_2,C+,3,3,3
762,918,Fall 1991,SPAC22458_1,W,3,0,3
762,924,Spring 1992,ALIE74993_1,A,3,3,5
762,924,Spring 1992,EXTR79506_1,C+,3,3,5
762,924,Spring 1992,GALA66884_1,B,3,3,5
762,926,Summer 1992,ASTR35756_3,C,3,3,6
762,926,Summer 1992,COSM35159_3,F,3,0,6
762,928,Fall 1992,INTE93415_2,C-,3,3,7
762,928,Fall 1992,STAR99539_2,B,3,3,7
762,928,Fall 1992,ORIG96662_2,F,3,0,7
762,928,Fall 1992,SPAC90791_1,B-,3,3,7
762,928,Fall 1992,STEL81910_3,A,3,3,7
762,934,Spring 1993,GALA70070_3,D+,3,3,9
762,934,Spring 1993,INTE86240_1,B,3,3,9
762,934,Spring 1993,ALIE11853_2,C+,3,3,9
762,934,Spring 1993,ASTR73455_2,B+,3,3,9
762,938,Fall 1993,ORIG68077_1,A,3,3,11
762,944,Spring 1994,STAR38592_1,B,3,3,13
762,944,Spring 1994,DARK86226_3,F,3,0,13
762,944,Spring 1994,INTE10915_1,A,3,3,13
762,944,Spring 1994,COSM14823_2,F,3,0,13
762,1134,Spring 2013,INTE93415_1,A-,3,3,1
762,1134,Spring 2013,EXOP74254_2,C+,3,3,1
762,1134,Spring 2013,ALIE58926_1,A-,3,3,1
762,1134,Spring 2013,ASTR35756_2,B,3,3,1
762,1136,Summer 2013,STAR38592_1,B+,3,3,2
762,1138,Fall 2013,GALA40097_1,B,3,3,3
762,1138,Fall 2013,GALA77139_2,F,3,0,3
762,1138,Fall 2013,DARK94166_2,D,3,3,3
762,1148,Fall 2014,ASTR41081_2,B+,3,3,7
762,1154,Spring 2015,STAR99539_1,D,3,3,9
